concept:name,lifecycle:transition,org:resource,time:timestamp,Activity,Resource,start:timestamp,case:concept:name,case:variant,case:variant-index,case:creator
Turning & Milling,complete,ID4529,2012-02-27 19:38:00+00:00,Turning & Milling,ID4529,2012-02-27 19:26:23.320312+00:00,Case108,Variant 15,15,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-02-28 21:24:00+00:00,Turning & Milling Q.C.,ID4287,2012-02-28 20:53:48.281250+00:00,Case108,Variant 15,15,Fluxicon Disco
Laser Marking,complete,ID0998,2012-02-29 02:07:00+00:00,Laser Marking,ID0998,2012-02-29 01:57:36.210938+00:00,Case108,Variant 15,15,Fluxicon Disco
Flat Grinding,complete,ID4528,2012-02-29 08:15:00+00:00,Flat Grinding,ID4528,2012-02-29 08:07:05.625000+00:00,Case108,Variant 15,15,Fluxicon Disco
Flat Grinding,complete,ID0420,2012-03-01 06:04:00+00:00,Flat Grinding,ID0420,2012-03-01 05:35:52.617188+00:00,Case108,Variant 15,15,Fluxicon Disco
Lapping,complete,ID0420,2012-03-01 10:28:00+00:00,Lapping,ID0420,2012-03-01 10:03:15+00:00,Case108,Variant 15,15,Fluxicon Disco
Lapping,complete,ID0420,2012-03-01 10:50:00+00:00,Lapping,ID0420,2012-03-01 10:47:56.250000+00:00,Case108,Variant 15,15,Fluxicon Disco
Round Grinding,complete,ID4385,2012-03-07 18:16:00+00:00,Round Grinding,ID4385,2012-03-07 09:50:14.179688+00:00,Case108,Variant 15,15,Fluxicon Disco
Round Grinding,complete,ID4385,2012-03-07 21:10:00+00:00,Round Grinding,ID4385,2012-03-07 21:00:18.867188+00:00,Case108,Variant 15,15,Fluxicon Disco
Round Grinding,complete,ID0420,2012-03-07 22:56:00+00:00,Round Grinding,ID0420,2012-03-07 22:50:05.976562+00:00,Case108,Variant 15,15,Fluxicon Disco
Round Grinding,complete,ID4872,2012-03-08 02:30:00+00:00,Round Grinding,ID4872,2012-03-08 02:18:05.273438+00:00,Case108,Variant 15,15,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-03-08 22:52:00+00:00,Final Inspection Q.C.,ID4287,2012-03-08 21:59:29.531250+00:00,Case108,Variant 15,15,Fluxicon Disco
Packing,complete,ID4820,2012-03-09 08:00:00+00:00,Packing,ID4820,2012-03-09 07:28:57.656250+00:00,Case108,Variant 15,15,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-03-09 16:27:00+00:00,Final Inspection Q.C.,ID4287,2012-03-09 16:05:12.890625+00:00,Case108,Variant 15,15,Fluxicon Disco
End,complete,End,2012-03-09 16:27:00+00:00,End,End,2012-03-09 16:27:00+00:00,Case108,Variant 15,15,Fluxicon Disco
Start,complete,Start,2012-03-04 18:14:00+00:00,Start,Start,2012-03-04 18:14:00+00:00,Case109,Variant 16,16,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-03-05 01:01:00+00:00,Turning & Milling,ID4932,2012-03-05 00:37:56.835938+00:00,Case109,Variant 16,16,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-03-05 06:53:00+00:00,Turning & Milling,ID4167,2012-03-05 06:33:03.750000+00:00,Case109,Variant 16,16,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-03-05 08:08:00+00:00,Turning & Milling,ID4529,2012-03-05 08:03:45.117188+00:00,Case109,Variant 16,16,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-03-05 08:15:00+00:00,Turning & Milling Q.C.,ID4618,2012-03-05 08:14:51.796875+00:00,Case109,Variant 16,16,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-03-05 13:43:00+00:00,Turning & Milling,ID4529,2012-03-05 13:24:25.312500+00:00,Case109,Variant 16,16,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-03-05 15:21:00+00:00,Turning & Milling Q.C.,ID4618,2012-03-05 15:20:10.781250+00:00,Case109,Variant 16,16,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-03-05 16:41:00+00:00,Turning & Milling,ID4932,2012-03-05 16:36:28.125000+00:00,Case109,Variant 16,16,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-03-05 17:23:00+00:00,Turning & Milling Q.C.,ID4618,2012-03-05 17:22:10.781250+00:00,Case109,Variant 16,16,Fluxicon Disco
Laser Marking,complete,ID0998,2012-03-15 18:26:00+00:00,Laser Marking,ID0998,2012-03-15 16:08:00.468750+00:00,Case109,Variant 16,16,Fluxicon Disco
Round Grinding,complete,ID4355,2012-03-21 13:22:00+00:00,Round Grinding,ID4355,2012-03-21 13:09:25.195312+00:00,Case109,Variant 16,16,Fluxicon Disco
Round Grinding,complete,ID4355,2012-03-21 13:49:00+00:00,Round Grinding,ID4355,2012-03-21 13:47:29.824219+00:00,Case109,Variant 16,16,Fluxicon Disco
Round Grinding,complete,ID4385,2012-03-21 19:08:00+00:00,Round Grinding,ID4385,2012-03-21 18:50:14.589844+00:00,Case109,Variant 16,16,Fluxicon Disco
Round Grinding,complete,ID4445,2012-03-23 08:33:00+00:00,Round Grinding,ID4445,2012-03-23 06:28:02.050781+00:00,Case109,Variant 16,16,Fluxicon Disco
Round Grinding,complete,ID4445,2012-03-23 11:08:00+00:00,Round Grinding,ID4445,2012-03-23 10:59:22.324219+00:00,Case109,Variant 16,16,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-03-23 17:50:00+00:00,Final Inspection Q.C.,ID4618,2012-03-23 17:32:43.593750+00:00,Case109,Variant 16,16,Fluxicon Disco
Packing,complete,ID4491,2012-03-25 09:00:00+00:00,Packing,ID4491,2012-03-25 06:46:53.671875+00:00,Case109,Variant 16,16,Fluxicon Disco
End,complete,End,2012-03-25 09:00:00+00:00,End,End,2012-03-25 09:00:00+00:00,Case109,Variant 16,16,Fluxicon Disco
Start,complete,Start,2012-01-16 01:04:00+00:00,Start,Start,2012-01-16 01:04:00+00:00,Case11,Variant 17,17,Fluxicon Disco
Turning & Milling,complete,ID4132,2012-01-16 06:40:00+00:00,Turning & Milling,ID4132,2012-01-16 06:20:58.125000+00:00,Case11,Variant 17,17,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-01-16 16:49:00+00:00,Turning & Milling,ID4641,2012-01-16 16:14:30.351562+00:00,Case11,Variant 17,17,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-01-16 16:54:00+00:00,Turning & Milling Q.C.,ID4287,2012-01-16 16:53:54.140625+00:00,Case11,Variant 17,17,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-01-16 23:22:00+00:00,Turning & Milling,ID4641,2012-01-16 23:00:01.406250+00:00,Case11,Variant 17,17,Fluxicon Disco
Turning & Milling,complete,ID4132,2012-01-17 06:38:00+00:00,Turning & Milling,ID4132,2012-01-17 06:19:18.515625+00:00,Case11,Variant 17,17,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-17 13:37:00+00:00,Turning & Milling,ID4932,2012-01-17 13:13:16.054688+00:00,Case11,Variant 17,17,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-01-17 19:01:00+00:00,Turning & Milling,ID4641,2012-01-17 18:42:38.906250+00:00,Case11,Variant 17,17,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-01-18 15:38:00+00:00,Turning & Milling Q.C.,ID4287,2012-01-18 15:13:50.390625+00:00,Case11,Variant 17,17,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-01-18 16:50:00+00:00,Turning & Milling,ID4641,2012-01-18 16:45:55.312500+00:00,Case11,Variant 17,17,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-01-18 16:56:00+00:00,Turning & Milling,ID4641,2012-01-18 16:55:39.609375+00:00,Case11,Variant 17,17,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-01-18 18:29:00+00:00,Turning & Milling Q.C.,ID4618,2012-01-18 18:27:11.015625+00:00,Case11,Variant 17,17,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-01-18 22:32:00+00:00,Turning & Milling,ID4641,2012-01-18 22:18:14.179688+00:00,Case11,Variant 17,17,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-01-19 16:00:00+00:00,Turning & Milling,ID4641,2012-01-19 15:00:38.437500+00:00,Case11,Variant 17,17,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-01-19 23:00:00+00:00,Turning & Milling,ID4641,2012-01-19 22:36:12.656250+00:00,Case11,Variant 17,17,Fluxicon Disco
Turning & Milling,complete,ID4132,2012-01-20 02:21:00+00:00,Turning & Milling,ID4132,2012-01-20 02:09:36.914062+00:00,Case11,Variant 17,17,Fluxicon Disco
Laser Marking,complete,ID4882,2012-01-22 22:33:00+00:00,Laser Marking,ID4882,2012-01-22 20:17:07.968750+00:00,Case11,Variant 17,17,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-01-23 16:25:00+00:00,Turning & Milling Q.C.,ID4618,2012-01-23 16:04:03.750000+00:00,Case11,Variant 17,17,Fluxicon Disco
Laser Marking,complete,ID4882,2012-01-24 23:06:00+00:00,Laser Marking,ID4882,2012-01-24 22:04:52.382812+00:00,Case11,Variant 17,17,Fluxicon Disco
Packing,complete,ID4820,2012-01-25 08:00:00+00:00,Packing,ID4820,2012-01-25 07:29:45.234375+00:00,Case11,Variant 17,17,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-01-25 21:09:00+00:00,Final Inspection Q.C.,ID4618,2012-01-25 20:35:05.859375+00:00,Case11,Variant 17,17,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-01-25 21:11:00+00:00,Turning & Milling Q.C.,ID4618,2012-01-25 21:10:57.656250+00:00,Case11,Variant 17,17,Fluxicon Disco
End,complete,End,2012-01-25 21:11:00+00:00,End,End,2012-01-25 21:11:00+00:00,Case11,Variant 17,17,Fluxicon Disco
Start,complete,Start,2012-03-01 10:49:00+00:00,Start,Start,2012-03-01 10:49:00+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-03-01 13:35:00+00:00,Turning & Milling,ID4794,2012-03-01 13:25:35.859375+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-03-01 18:00:00+00:00,Turning & Milling Q.C.,ID4163,2012-03-01 17:54:49.453125+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-03-01 19:36:00+00:00,Turning & Milling,ID4529,2012-03-01 19:30:33.750000+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-03-01 22:46:00+00:00,Turning & Milling,ID4529,2012-03-01 22:35:14.296875+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-03-02 13:27:00+00:00,Turning & Milling,ID4794,2012-03-02 12:37:05.976562+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-03-02 19:47:00+00:00,Turning & Milling,ID4167,2012-03-02 19:46:53.203125+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-03-04 07:26:00+00:00,Turning & Milling,ID4529,2012-03-04 07:10:45.820312+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-03-04 13:46:00+00:00,Turning & Milling,ID4641,2012-03-04 13:24:28.593750+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-03-04 14:51:00+00:00,Turning & Milling Q.C.,ID4618,2012-03-04 14:49:43.828125+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-03-06 14:29:00+00:00,Turning & Milling Q.C.,ID4618,2012-03-06 14:28:22.500000+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-03-06 14:29:00+00:00,Turning & Milling,ID4794,2012-03-06 14:29:00+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-03-08 11:17:00+00:00,Turning & Milling,ID4529,2012-03-08 08:44:45+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-03-08 18:37:00+00:00,Turning & Milling,ID4794,2012-03-08 18:12:04.687500+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-03-08 22:52:00+00:00,Turning & Milling,ID4794,2012-03-08 22:37:33.398438+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-03-09 06:40:00+00:00,Turning & Milling,ID4167,2012-03-09 06:13:29.531250+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-03-09 13:51:00+00:00,Turning & Milling,ID4529,2012-03-09 13:26:35.273438+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-03-09 14:32:00+00:00,Turning & Milling Q.C.,ID4618,2012-03-09 14:31:11.953125+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-03-09 19:27:00+00:00,Turning & Milling,ID4429,2012-03-09 19:10:17.460938+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-03-11 13:35:00+00:00,Turning & Milling,ID4794,2012-03-11 11:11:48.750000+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-03-11 14:42:00+00:00,Turning & Milling Q.C.,ID4618,2012-03-11 14:40:41.484375+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-03-11 16:17:00+00:00,Turning & Milling Q.C.,ID4618,2012-03-11 16:15:08.671875+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-03-11 17:54:00+00:00,Turning & Milling,ID4932,2012-03-11 17:48:30.351562+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-03-11 23:09:00+00:00,Turning & Milling,ID4529,2012-03-11 22:51:09.492188+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-03-12 03:12:00+00:00,Turning & Milling,ID4429,2012-03-12 02:58:14.179688+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-03-12 15:08:00+00:00,Turning & Milling Q.C.,ID4618,2012-03-12 14:54:00.937500+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-03-12 16:28:00+00:00,Turning & Milling Q.C.,ID4618,2012-03-12 16:26:26.250000+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-03-12 16:33:00+00:00,Turning & Milling Q.C.,ID4618,2012-03-12 16:32:54.140625+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-03-16 13:47:00+00:00,Turning & Milling,ID4794,2012-03-16 08:30:09.140625+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-03-16 15:32:00+00:00,Turning & Milling Q.C.,ID4618,2012-03-16 15:29:56.953125+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-03-16 19:49:00+00:00,Turning & Milling,ID4529,2012-03-16 19:34:26.601562+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-03-18 09:26:00+00:00,Turning & Milling,ID4641,2012-03-18 07:18:09.726562+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-03-18 18:30:00+00:00,Turning & Milling,ID4932,2012-03-18 17:59:11.250000+00:00,Case110,Variant 18,18,Fluxicon Disco
Laser Marking,complete,ID0998,2012-03-19 23:06:00+00:00,Laser Marking,ID0998,2012-03-19 22:09:01.406250+00:00,Case110,Variant 18,18,Fluxicon Disco
Flat Grinding,complete,ID4528,2012-03-20 00:43:00+00:00,Flat Grinding,ID4528,2012-03-20 00:40:54.960938+00:00,Case110,Variant 18,18,Fluxicon Disco
Laser Marking,complete,ID0997,2012-03-20 05:32:00+00:00,Laser Marking,ID0997,2012-03-20 05:22:24.257812+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-03-20 16:44:00+00:00,Turning & Milling Q.C.,ID4618,2012-03-20 16:30:52.500000+00:00,Case110,Variant 18,18,Fluxicon Disco
Lapping,complete,ID0998,2012-03-20 18:58:00+00:00,Lapping,ID0998,2012-03-20 18:45:26.250000+00:00,Case110,Variant 18,18,Fluxicon Disco
Flat Grinding,complete,ID4528,2012-03-20 19:13:00+00:00,Flat Grinding,ID4528,2012-03-20 19:12:40.664062+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-03-20 19:51:00+00:00,Turning & Milling Q.C.,ID4618,2012-03-20 19:50:15.468750+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-03-20 20:41:00+00:00,Turning & Milling Q.C.,ID4618,2012-03-20 20:40:01.406250+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-03-22 18:46:00+00:00,Turning & Milling Q.C.,ID4618,2012-03-22 17:51:59.765625+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-03-22 18:51:00+00:00,Turning & Milling,ID4794,2012-03-22 18:50:43.007812+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-03-22 20:30:00+00:00,Turning & Milling,ID4794,2012-03-22 20:24:23.554688+00:00,Case110,Variant 18,18,Fluxicon Disco
Lapping,complete,ID4718,2012-03-22 21:33:00+00:00,Lapping,ID4718,2012-03-22 21:27:05.625000+00:00,Case110,Variant 18,18,Fluxicon Disco
Lapping,complete,ID0998,2012-03-22 23:22:00+00:00,Lapping,ID0998,2012-03-22 23:11:46.875000+00:00,Case110,Variant 18,18,Fluxicon Disco
Flat Grinding,complete,ID0998,2012-03-23 00:37:00+00:00,Flat Grinding,ID0998,2012-03-23 00:35:23.320312+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-03-23 06:30:00+00:00,Turning & Milling,ID4794,2012-03-23 06:10:00.351562+00:00,Case110,Variant 18,18,Fluxicon Disco
Lapping,complete,ID4882,2012-03-23 08:15:00+00:00,Lapping,ID4882,2012-03-23 08:05:09.375000+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-03-23 14:24:00+00:00,Turning & Milling Q.C.,ID4618,2012-03-23 14:16:47.578125+00:00,Case110,Variant 18,18,Fluxicon Disco
Lapping,complete,ID0998,2012-03-23 18:39:00+00:00,Lapping,ID0998,2012-03-23 18:15:05.625000+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-03-23 19:42:00+00:00,Turning & Milling,ID4794,2012-03-23 19:38:25.898438+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-03-24 14:00:00+00:00,Turning & Milling,ID4167,2012-03-24 12:57:48.515625+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-03-25 11:35:00+00:00,Turning & Milling,ID4794,2012-03-25 10:21:39.023438+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-03-25 20:58:00+00:00,Turning & Milling,ID4932,2012-03-25 20:26:06.679688+00:00,Case110,Variant 18,18,Fluxicon Disco
Lapping,complete,ID4882,2012-03-26 09:15:00+00:00,Lapping,ID4882,2012-03-26 09:15:00+00:00,Case110,Variant 18,18,Fluxicon Disco
Laser Marking,complete,ID4882,2012-03-26 15:16:00+00:00,Laser Marking,ID4882,2012-03-26 15:04:00.820312+00:00,Case110,Variant 18,18,Fluxicon Disco
Lapping,complete,ID4882,2012-03-27 09:15:00+00:00,Lapping,ID4882,2012-03-27 07:33:50.625000+00:00,Case110,Variant 18,18,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-03-28 17:48:00+00:00,Turning & Milling Q.C.,ID4618,2012-03-28 17:09:51.328125+00:00,Case110,Variant 18,18,Fluxicon Disco
Round Grinding,complete,ID4445,2012-03-28 21:55:00+00:00,Round Grinding,ID4445,2012-03-28 21:41:15.058594+00:00,Case110,Variant 18,18,Fluxicon Disco
Round Grinding,complete,ID4872,2012-03-28 23:57:00+00:00,Round Grinding,ID4872,2012-03-28 23:50:12.539062+00:00,Case110,Variant 18,18,Fluxicon Disco
Round Grinding,complete,ID4528,2012-03-29 04:12:00+00:00,Round Grinding,ID4528,2012-03-29 03:57:48.339844+00:00,Case110,Variant 18,18,Fluxicon Disco
Packing,complete,ID4820,2012-03-29 09:00:00+00:00,Packing,ID4820,2012-03-29 08:43:41.250000+00:00,Case110,Variant 18,18,Fluxicon Disco
Packing,complete,ID4820,2012-03-29 09:00:00+00:00,Packing,ID4820,2012-03-29 09:00:00+00:00,Case110,Variant 18,18,Fluxicon Disco
Round Grinding,complete,ID0420,2012-03-29 13:26:00+00:00,Round Grinding,ID0420,2012-03-29 13:11:11.601562+00:00,Case110,Variant 18,18,Fluxicon Disco
Round Grinding,complete,ID4445,2012-03-29 14:50:00+00:00,Round Grinding,ID4445,2012-03-29 14:45:19.453125+00:00,Case110,Variant 18,18,Fluxicon Disco
Flat Grinding,complete,ID0998,2012-03-29 16:20:00+00:00,Flat Grinding,ID0998,2012-03-29 16:18:03.984375+00:00,Case110,Variant 18,18,Fluxicon Disco
Lapping,complete,ID0998,2012-03-29 17:36:00+00:00,Lapping,ID0998,2012-03-29 17:28:52.500000+00:00,Case110,Variant 18,18,Fluxicon Disco
Round Grinding,complete,ID4872,2012-03-29 17:58:00+00:00,Round Grinding,ID4872,2012-03-29 17:56:46.523438+00:00,Case110,Variant 18,18,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-03-29 18:29:00+00:00,Final Inspection Q.C.,ID4618,2012-03-29 18:27:40.078125+00:00,Case110,Variant 18,18,Fluxicon Disco
Round Grinding,complete,ID4445,2012-03-29 23:43:00+00:00,Round Grinding,ID4445,2012-03-29 23:25:31.289062+00:00,Case110,Variant 18,18,Fluxicon Disco
Round Grinding,complete,ID4528,2012-03-30 01:53:00+00:00,Round Grinding,ID4528,2012-03-30 01:45:45.820312+00:00,Case110,Variant 18,18,Fluxicon Disco
Packing,complete,ID4491,2012-03-30 09:00:00+00:00,Packing,ID4491,2012-03-30 09:00:00+00:00,Case110,Variant 18,18,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-03-30 18:28:00+00:00,Final Inspection Q.C.,ID4618,2012-03-30 18:03:35.625000+00:00,Case110,Variant 18,18,Fluxicon Disco
End,complete,End,2012-03-30 18:28:00+00:00,End,End,2012-03-30 18:28:00+00:00,Case110,Variant 18,18,Fluxicon Disco
Start,complete,Start,2012-03-13 04:10:00+00:00,Start,Start,2012-03-13 04:10:00+00:00,Case111,Variant 19,19,Fluxicon Disco
Turning,complete,ID4932,2012-03-13 07:13:00+00:00,Turning,ID4932,2012-03-13 06:27:15+00:00,Case111,Variant 19,19,Fluxicon Disco
Turning,complete,ID4932,2012-03-13 13:39:00+00:00,Turning,ID4932,2012-03-13 12:02:30+00:00,Case111,Variant 19,19,Fluxicon Disco
Turning,complete,ID4167,2012-03-13 23:10:00+00:00,Turning,ID4167,2012-03-13 20:47:15+00:00,Case111,Variant 19,19,Fluxicon Disco
Turning,complete,ID4429,2012-03-14 02:42:00+00:00,Turning,ID4429,2012-03-14 01:49:00+00:00,Case111,Variant 19,19,Fluxicon Disco
Turning,complete,ID4932,2012-03-14 13:45:00+00:00,Turning,ID4932,2012-03-14 10:59:15+00:00,Case111,Variant 19,19,Fluxicon Disco
Turning,complete,ID4167,2012-03-14 17:59:00+00:00,Turning,ID4167,2012-03-14 16:55:30+00:00,Case111,Variant 19,19,Fluxicon Disco
Turning Q.C.,complete,ID4493,2012-03-14 22:05:00+00:00,Turning Q.C.,ID4493,2012-03-14 21:55:59.648438+00:00,Case111,Variant 19,19,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-03-23 00:50:00+00:00,Turning & Milling,ID4932,2012-03-22 13:48:09.257812+00:00,Case111,Variant 19,19,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-03-23 14:00:00+00:00,Turning & Milling,ID4167,2012-03-23 13:15:15.234375+00:00,Case111,Variant 19,19,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-03-23 19:41:00+00:00,Turning & Milling,ID4794,2012-03-23 19:21:41.132812+00:00,Case111,Variant 19,19,Fluxicon Disco
